base_price,discount_percentage,quantity,manufacturer,product_id,category,sku,taxless_price,unit_discount_amount,min_price,_id,discount_amount,created_on,product_name,price,taxful_price,base_unit_price,customer_id,basket_date,basket_count,product_category,product_color
94.99,0,1,Gnomehouse,31639050,Women's Shoes,ZO0511805118,24.99,11.998,92.01,sold_product_550989_12993,0.0,2016-12-10 12:50:24,Ballet pumps - grey,16.99,32.95,34.0,14040776,2019-05-20,2,Ballet pumps,grey
114.99,20,1,Primemaster,34038133,Men's Clothing,ZO0637706377,25.99,11.998,14.85,sold_product_581566_16381,0.0,2016-12-26 16:14:53,Print T-shirt - rose,27.99,124.99,144.99,11730063,2019-05-20,2,Print T-shirt,rose
10.99,0,2,Spherecords,3618483,Women's Shoes,ZO0706107061,51.99,0.0,27.6,sold_product_560803_19599,12.998,2016-12-09 13:13:26,Blouse - grey,19.99,9.99,134.99,3830631,2019-05-20,2,Blouse,grey
23.99,0,1,Microlutions,50025776,Men's Clothing,ZO0452504525,33.99,12.998,21.16,sold_product_581899_17806,14.998,2016-12-05 22:26:24,Handbag - cognac ,26.99,34.0,11.99,18617678,2019-05-20,2,Handbag,cognac 
199.99,20,2,Spritechnologies,40930576,Women's Shoes,ZO0091100911,16.99,11.998,82.5,sold_product_552219_19296,0.0,2016-12-25 01:26:24,High heeled sandals - avana,69.99,74.99,46.99,7383993,2019-05-20,2,High heeled sandals,avana
34.99,20,1,Elitelligence,1008631,Men's Shoes,ZO0025000250,69.99,14.998,6.01,sold_product_587869_11800,12.998,2016-12-28 10:48:00,Jeans Skinny Fit - peach blush,50.0,23.99,30.99,14846254,2019-05-20,2,Jeans Skinny Fit,peach blush
7.99,20,2,Elitelligence,44701937,Women's Accessories,ZO0062500625,134.99,14.998,6.58,sold_product_583073_23068,14.998,2016-12-26 18:54:43,Classic heels - light gold,23.99,209.99,89.99,11015071,2019-05-21,2,Classic heels,light gold
35.99,20,1,Spritechnologies,35221320,Men's Clothing,ZO0247202472,47.99,12.998,22.25,sold_product_590883_6714,12.998,2016-12-08 03:57:36,Boots - beige,5.99,74.99,184.99,197431,2019-05-21,2,Boots,beige
43.99,0,2,Champion Arts,4565952,Men's Accessories,ZO0681506815,18.0,14.998,58.29,sold_product_551659_10961,12.998,2016-12-19 10:46:34,Snood - mint,31.99,25.99,154.99,10555893,2019-05-20,3,Snood,mint
15.0,0,1,Tigress Enterprises Curvy,34544692,Men's Shoes,ZO0060100601,89.99,12.998,2.76,sold_product_727576_19012,11.998,2016-12-25 18:05:46,Vest - mid grey multicolor,199.99,5.99,104.99,20343034,2019-06-14,2,Vest,mid grey multicolor
44.99,0,1,Pyramidustries active,51938577,Men's Clothing,ZO0655506555,149.99,14.998,16.66,sold_product_576994_16207,0.0,2016-12-03 04:33:36,Long sleeved top - black multicolor,45.99,18.99,31.99,21476833,2019-06-14,2,Long sleeved top,black multicolor
12.99,0,2,Champion Arts,35073362,Women's Accessories,ZO0188101881,139.99,11.998,4.23,sold_product_554725_23416,0.0,2016-12-21 23:31:12,Slim fit jeans - sand ,17.99,28.99,5.99,38143721,2019-06-14,2,Slim fit jeans,sand 
18.99,20,1,Oceanavigations,6555109,Men's Shoes,ZO0253602536,94.99,0.0,5.29,sold_product_576942_14230,12.998,2016-12-16 11:22:34,Long sleeved top - Medium Slate Blue,94.99,19.99,22.99,9933636,2019-06-14,2,Long sleeved top,Medium Slate Blue
34.99,20,2,Spritechnologies,53812050,Women's Clothing,ZO0265502655,89.99,12.998,8.63,sold_product_583084_20965,0.0,2016-12-15 08:15:22,Down jacket - dark blue,209.99,41.99,28.99,13550604,2019-06-14,3,Down jacket,dark blue
94.99,0,1,Spherecords,31299745,Women's Shoes,ZO0461804618,47.99,11.998,11.27,sold_product_554774_16968,14.998,2016-12-22 23:29:46,Espadrilles - black/dark brown,109.99,49.99,15.99,3886885,2019-06-14,2,Espadrilles,black/dark brown
33.99,20,2,Spherecords Maternity,32086322,Women's Shoes,ZO0448904489,35.99,0.0,48.59,sold_product_583912_23502,12.998,2016-12-03 06:33:07,Swimming shorts - dark red,13.99,15.99,159.99,32379330,2019-06-14,2,Swimming shorts,dark red
15.0,0,1,Spherecords,44438195,Women's Shoes,ZO0312903129,189.99,12.998,84.14,sold_product_724806_13062,0.0,2016-12-12 21:21:36,Scarf - mint,15.0,10.99,69.99,41942010,2019-06-14,2,Scarf,mint
44.99,20,1,Oceanavigations,51117988,Women's Accessories,ZO0663306633,44.99,14.998,5.17,sold_product_589603_12191,0.0,2016-12-12 13:10:34,Long sleeved top - olive,7.99,89.99,199.99,14878847,2019-06-14,2,Long sleeved top,olive
18.0,20,2,Gnomehouse mom,38502424,Women's Clothing,ZO0448104481,32.99,0.0,31.19,sold_product_577123_1545,12.998,2016-12-09 01:14:53,3 PACK - Socks - blue/black/grey,23.99,6.99,46.99,41876009,2019-06-14,2,3 PACK,Socks - blue/black/grey
8.99,20,2,Microlutions,50642239,Women's Clothing,ZO0497604976,29.99,11.998,39.95,sold_product_588539_11861,14.998,2016-12-10 02:25:26,Long sleeved top - chilli pepper,46.99,36.99,12.99,34117298,2019-06-14,2,Long sleeved top,chilli pepper
199.99,0,1,Pyramidustries active,35052493,Women's Clothing,ZO0654806548,8.99,14.998,71.39,sold_product_557503_22958,11.998,2016-12-07 00:46:05,Winter boots - brown,20.99,33.99,12.99,31194945,2019-06-14,2,Winter boots,brown
174.99,20,1,Oceanavigations,40639049,Men's Clothing,ZO0608306083,154.99,12.998,10.99,sold_product_565640_18500,14.998,2016-12-02 19:35:02,Ankle boots - brandy,9.99,30.99,44.99,10991939,2019-06-14,2,Ankle boots,brandy
11.99,0,2,Low Tide Media,37976052,Men's Accessories,ZO0544505445,46.99,14.998,3.23,sold_product_732060_24847,14.998,2016-12-21 13:37:55,Jumper - bordeaux,19.99,17.99,49.99,28816796,2019-06-14,2,Jumper,bordeaux
1079.98,0,1,Tigress Enterprises MAMA,45607955,Women's Shoes,ZO0615606156,15.0,11.998,10.81,sold_product_582156_16096,0.0,2016-12-30 22:40:48,Jumper - bordeaux/silver,16.99,94.99,7.99,44119771,2019-06-14,2,Jumper,bordeaux/silver
27.99,0,1,Oceanavigations,47149514,Men's Shoes,ZO0107501075,10.99,14.998,52.9,sold_product_591128_25004,14.998,2016-12-31 13:03:22,Rucksack - grey,184.99,89.99,44.99,6784124,2019-06-14,4,Rucksack,grey
24.99,0,1,Pyramidustries active,32792157,Women's Accessories,ZO0695406954,44.99,12.998,100.8,sold_product_556097_19395,11.998,2016-12-01 02:51:22,3 PACK - Socks - blue/black/grey,29.99,15.0,9.99,9388532,2019-06-14,3,3 PACK,Socks - blue/black/grey
139.99,20,2,Pyramidustries,2079963,Women's Shoes,ZO0422504225,34.99,12.998,73.5,sold_product_552830_23586,11.998,2016-12-04 13:12:00,Lohan - Maxi dress - silver/black,199.99,45.99,28.99,932244,2019-06-14,3,Lohan,Maxi dress - silver/black
37.99,20,2,Gnomehouse,2034698,Men's Shoes,ZO0083800838,5.99,11.998,23.31,sold_product_561870_18909,0.0,2016-12-14 06:46:05,Classic heels - argento,139.99,109.99,15.99,5327679,2019-06-14,2,Classic heels,argento
37.99,20,2,Gnomehouse,2034698,Men's Shoes,ZO0083800838,5.99,11.998,23.31,sold_product_561870_18909,0.0,2016-12-14 06:46:05,Classic heels - argento,139.99,109.99,15.99,5861183,2019-06-14,2,Classic heels,argento
30.99,0,2,Primemaster,44479219,Men's Shoes,ZO0147301473,16.99,12.998,63.74,sold_product_575592_15072,14.998,2016-12-28 17:58:34,Print T-shirt - orange,174.99,23.99,149.99,8295229,2019-06-14,2,Print T-shirt,orange
154.99,0,1,Spritechnologies,3970092,Women's Clothing,ZO0500005000,31.99,14.998,72.79,sold_product_554265_11571,11.998,2016-12-05 09:00:00,Cardigan - taupe,49.99,51.99,34.99,36407864,2019-06-14,2,Cardigan,taupe
26.99,20,2,Crystal Lighting,32332626,Men's Accessories,ZO0122501225,16.99,12.998,4.07,sold_product_558065_14516,0.0,2016-12-06 13:46:34,Casual Cuffed Pants,164.99,199.99,25.99,13509454,2019-06-14,2,Casual Cuffed Pants,
32.0,0,1,Angeldale,40193640,Women's Shoes,ZO0584205842,32.95,11.998,63.74,sold_product_550588_21258,14.998,2016-12-10 14:16:48,Print T-shirt - off-white,124.99,29.99,9.99,1338968,2019-06-14,3,Print T-shirt,off-white
134.99,0,2,Oceanavigations,3377071,Women's Shoes,ZO0372703727,28.99,12.998,10.19,sold_product_561735_15452,14.998,2016-12-17 21:57:36,Rucksack - Rosy Brown/cognac,54.99,30.99,539.99,1780911,2019-06-14,2,Rucksack,Rosy Brown/cognac
109.99,20,2,Tigress Enterprises,51573639,Men's Accessories,ZO0227602276,23.99,11.998,13.99,sold_product_551346_17063,11.998,2016-12-04 17:31:12,Print T-shirt - grey mix,164.99,27.99,41.99,25689839,2019-06-14,2,Print T-shirt,grey mix
104.99,20,1,Microlutions,41045160,Women's Accessories,ZO0114501145,32.99,12.998,6.44,sold_product_561633_23859,12.998,2016-12-02 04:06:14,Ballet pumps - blue,24.99,15.0,13.99,37467611,2019-06-14,2,Ballet pumps,blue
37.99,0,1,Tigress Enterprises MAMA,31884149,Women's Shoes,ZO0089500895,29.99,12.998,9.68,sold_product_556296_19694,11.998,2016-12-27 09:53:17,Summer dress - white ,89.99,59.99,28.99,4281077,2019-06-14,2,Summer dress,white 
34.0,0,1,Spherecords,6660290,Men's Accessories,ZO0511605116,59.99,0.0,31.19,sold_product_576217_11424,12.998,2016-12-14 03:10:05,High-top trainers - Midnight Blue,5.99,154.99,74.99,15906542,2019-06-14,2,High-top trainers,Midnight Blue
154.99,20,1,Pyramidustries,6757632,Men's Shoes,ZO0316103161,84.99,12.998,40.79,sold_product_726283_17423,12.998,2016-12-13 08:09:36,Summer dress - ochre,15.0,8.99,26.99,11772310,2019-06-14,2,Summer dress,ochre
69.99,0,2,Gnomehouse,50824767,Men's Accessories,ZO0494404944,99.99,0.0,11.72,sold_product_731788_11189,11.998,2016-12-03 01:20:38,Shirt - grey,104.99,28.99,35.99,15876172,2019-06-14,3,Shirt,grey
46.99,20,2,Spritechnologies,51183591,Men's Shoes,ZO0191401914,15.99,12.998,66.24,sold_product_573200_19182,0.0,2016-12-17 02:18:14,Jumper - offwhite,13.99,44.99,50.0,4572141,2019-06-14,2,Jumper,offwhite
29.99,20,1,Champion Arts,31814585,Women's Clothing,ZO0663006630,74.99,11.998,32.39,sold_product_716616_6283,12.998,2016-12-02 00:20:10,Maxi dress - eclipse,99.99,184.99,49.99,16011981,2019-06-14,2,Maxi dress,eclipse
29.99,20,1,Champion Arts,31814585,Women's Clothing,ZO0663006630,74.99,11.998,32.39,sold_product_716616_6283,12.998,2016-12-02 00:20:10,Maxi dress - eclipse,99.99,184.99,49.99,4531838,2019-06-15,3,Maxi dress,eclipse
59.99,0,1,Tigress Enterprises Curvy,46783514,Women's Shoes,ZO0418304183,32.0,0.0,6.44,sold_product_577109_16599,14.998,2016-12-07 13:04:48,High heels - petrol blue,12.99,32.0,8.99,4894371,2019-06-14,2,High heels,petrol blue
99.99,0,1,Angeldale,50156962,Women's Shoes,ZO0194001940,94.99,14.998,8.1,sold_product_567806_14215,14.998,2016-12-06 18:21:36,Lace-up boots - dark green,20.99,18.0,28.99,844869,2019-06-14,2,Lace-up boots,dark green
154.99,20,2,Pyramidustries,41296167,Women's Clothing,ZO0349503495,189.99,11.998,11.96,sold_product_575456_22596,11.998,2016-12-08 14:42:43,Suit jacket - light grey,11.99,18.99,7.99,1238823,2019-06-14,2,Suit jacket,light grey
9.99,20,2,Tigress Enterprises,33605883,Women's Accessories,ZO0415504155,174.99,12.998,24.5,sold_product_580574_24388,0.0,2016-12-25 01:45:07,Across body bag - taupe/black/pink,69.99,35.99,59.99,29996693,2019-06-14,2,Across body bag,taupe/black/pink
139.99,0,1,Spherecords Maternity,37954998,Men's Shoes,ZO0242202422,114.99,11.998,50.6,sold_product_591299_19895,0.0,2016-12-16 06:54:43,5 PACK - Socks - black/grey,11.99,9.99,28.99,18142562,2019-06-14,2,5 PACK,Socks - black/grey
29.99,0,1,Spherecords Maternity,50439311,Women's Accessories,ZO0562605626,189.99,11.998,30.55,sold_product_729671_16267,12.998,2016-12-23 14:22:34,Boots - taupe,134.99,44.99,33.99,10039533,2019-06-14,2,Boots,taupe
44.99,20,1,Spherecords,76083,Men's Clothing,ZO0057700577,26.99,11.998,2.76,sold_product_566852_11513,14.998,2016-12-12 11:39:50,Flared Jeans - apple butter,35.99,124.99,104.99,38559295,2019-06-14,2,Flared Jeans,apple butter
69.99,0,2,Elitelligence,38279324,Women's Accessories,ZO0403804038,99.99,11.998,6.04,sold_product_559796_16579,0.0,2016-12-28 13:04:48,Rucksack - olive ,174.99,84.99,12.99,3933201,2019-06-14,2,Rucksack,olive 
13.99,0,1,Karmanite,51595664,Men's Clothing,ZO0632706327,124.99,0.0,100.8,sold_product_725499_23448,12.998,2016-12-17 05:34:05,Jumper dress - dark green,9.99,50.0,99.99,43566974,2019-06-14,2,Jumper dress,dark green
16.99,20,1,Spherecords,31977537,Women's Accessories,ZO0570205702,119.99,0.0,6.88,sold_product_571382_12276,11.998,2016-12-27 19:42:14,3 PACK - Socks - black/grey/orange,17.99,32.95,18.99,25740618,2019-06-14,2,3 PACK,Socks - black/grey/orange
189.99,0,1,Karmanite,36534402,Men's Clothing,ZO0479304793,31.99,12.998,52.99,sold_product_585099_15350,14.998,2016-12-25 20:51:22,Clutch - dark red,47.992,19.99,6.99,26956161,2019-06-13,2,Clutch,dark red
139.99,0,2,Crystal Lighting,48124322,Men's Accessories,ZO0511205112,199.99,11.998,25.29,sold_product_723683_14873,12.998,2016-12-14 13:16:19,Waterproof trousers - blue multicolor,15.0,24.99,114.99,6596623,2019-06-13,2,Waterproof trousers,blue multicolor
27.99,20,1,Karmanite,2582204,Men's Clothing,ZO0441904419,1079.98,14.998,2.88,sold_product_569777_1015,14.998,2016-12-28 22:14:53,Jumpsuit - blue,114.99,32.99,49.99,25932153,2019-06-13,2,Jumpsuit,blue
124.99,0,2,Gnomehouse mom,49554032,Men's Clothing,ZO0064600646,18.99,0.0,26.4,sold_product_556961_11292,11.998,2016-12-15 17:45:36,REGULAR FIT - Basic T-shirt - white,51.992,134.99,44.99,34859103,2019-06-13,2,REGULAR FIT,Basic T-shirt - white
184.99,0,1,Low Tide Media,47157312,Women's Accessories,ZO0018400184,41.99,0.0,32.39,sold_product_732899_17947,0.0,2016-12-01 19:07:41,Handbag - rose,32.0,13.99,27.99,10818211,2019-06-13,2,Handbag,rose
69.99,0,2,Angeldale,2885676,Women's Clothing,ZO0333503335,209.99,14.998,4.7,sold_product_589532_13337,0.0,2016-12-03 17:28:19,Short coat - pale banana,18.99,20.99,94.99,17638919,2019-06-13,3,Short coat,pale banana
25.99,0,1,Low Tide Media,42381287,Women's Shoes,ZO0079000790,46.99,12.998,26.99,sold_product_556147_14874,14.998,2016-12-30 19:53:46,Sunglasses - Brown,154.99,10.99,49.99,2816165,2019-06-13,2,Sunglasses,Brown
99.99,20,2,Elitelligence,6580046,Men's Accessories,ZO0347303473,199.99,14.998,7.79,sold_product_577020_20961,0.0,2016-12-21 06:14:24,Pyjama set - black/off-white,28.99,84.99,109.99,28037137,2019-06-13,2,Pyjama set,black/off-white
99.99,20,2,Elitelligence,6580046,Men's Accessories,ZO0347303473,199.99,14.998,7.79,sold_product_577020_20961,0.0,2016-12-21 06:14:24,Pyjama set - black/off-white,28.99,84.99,109.99,13251941,2019-06-15,2,Pyjama set,black/off-white
33.99,0,1,Angeldale,44803751,Women's Shoes,ZO0673106731,11.99,14.998,14.84,sold_product_589844_24763,14.998,2016-12-07 08:29:46,A-line skirt - Pale Violet Red,1079.98,34.99,36.99,18174618,2019-06-13,2,A-line skirt,Pale Violet Red
20.99,0,1,Tigress Enterprises MAMA,33739281,Men's Clothing,ZO0332803328,199.99,11.998,7.41,sold_product_581109_11306,0.0,2016-12-23 11:22:34,Marsha - Slim fit jeans - bordeaux,134.99,5.99,35.99,1762831,2019-06-15,2,Marsha,Slim fit jeans - bordeaux
32.95,20,2,Elitelligence,31280594,Men's Clothing,ZO0459604596,149.99,11.998,46.79,sold_product_552302_15790,11.998,2016-12-17 14:51:22,Soft shell jacket - dark grey,29.99,23.99,49.99,31096293,2019-06-13,2,Soft shell jacket,dark grey
46.99,0,1,Karmanite,31714737,Women's Accessories,ZO0255002550,50.0,0.0,9.34,sold_product_584400_15627,14.998,2016-12-27 23:35:31,Jeans Skinny Fit - petrol,15.0,29.99,104.99,23533657,2019-06-14,2,Jeans Skinny Fit,petrol
19.99,0,1,Microlutions,6041995,Women's Clothing,ZO0008300083,43.99,12.998,82.25,sold_product_732775_23843,14.998,2016-12-29 01:20:38,Across body bag - black/cognac,11.99,154.99,109.99,25547055,2019-06-13,2,Across body bag,black/cognac
134.99,0,1,Primemaster,53517995,Men's Shoes,ZO0596905969,6.99,14.998,14.21,sold_product_583417_18800,12.998,2016-12-16 04:39:22,Slip-ons - black/white,34.0,17.99,144.99,3162965,2019-06-13,2,Slip-ons,black/white
8.99,0,1,Spritechnologies,49709675,Men's Accessories,ZO0350103501,7.99,0.0,5.6,sold_product_573438_23009,12.998,2016-12-29 14:13:55,Sports bag - grey ,5.99,69.99,31.99,20775645,2019-06-13,2,Sports bag,grey 
199.99,20,2,Spritechnologies,42536988,Women's Shoes,ZO0042300423,11.99,0.0,8.24,sold_product_559065_14457,12.998,2016-12-26 19:14:53,Jeggings - dark blue denim,11.99,21.99,31.99,38628941,2019-06-13,2,Jeggings,dark blue denim
33.99,20,2,Angeldale,50093027,Women's Clothing,ZO0303303033,36.99,14.998,49.99,sold_product_557681_18223,12.998,2016-12-20 21:46:05,Shirt - Blue Violety,7.99,54.99,17.99,17486924,2019-06-13,2,Shirt,Blue Violety
5.99,20,2,Primemaster,33243950,Women's Shoes,ZO0046300463,21.99,11.998,34.3,sold_product_579436_15758,14.998,2016-12-22 05:51:22,Basic T-shirt - dark blue multicolor,34.99,109.99,35.99,3632395,2019-06-13,2,Basic T-shirt,dark blue multicolor
50.0,20,2,Spherecords Maternity,36975654,Women's Shoes,ZO0025700257,18.0,11.998,5.06,sold_product_726989_18974,12.998,2016-12-23 18:34:34,Vest - black/clouddancer,8.99,104.99,134.99,20761596,2019-06-13,2,Vest,black/clouddancer
27.99,20,2,Primemaster,37111723,Women's Shoes,ZO0620906209,9.99,11.998,3.76,sold_product_569027_20410,12.998,2016-12-08 09:36:00,Jersey dress - dark red/white,17.99,25.99,41.99,14382275,2019-06-13,3,Jersey dress,dark red/white
18.0,20,1,Tigress Enterprises Curvy,47152795,Women's Accessories,ZO0671306713,84.99,11.998,59.39,sold_product_583199_18797,14.998,2016-12-14 23:55:41,3 PACK - Basic T-shirt - black,64.99,32.0,149.99,44096480,2019-06-13,2,3 PACK,Basic T-shirt - black
24.99,20,2,Champion Arts,3063818,Women's Accessories,ZO0498504985,32.99,0.0,15.18,sold_product_563813_19613,11.998,2016-12-18 22:45:07,Summer dress - lilac,36.99,209.99,20.99,10613318,2019-06-13,2,Summer dress,lilac
50.0,0,2,Karmanite,3565046,Women's Shoes,ZO0560705607,104.99,0.0,11.25,sold_product_564221_5979,14.998,2016-12-25 04:23:31,Print T-shirt - red/blue,32.99,47.99,20.99,15300551,2019-06-13,2,Print T-shirt,red/blue
46.99,0,2,Primemaster,44598052,Women's Accessories,ZO0491104911,89.99,14.998,259.2,sold_product_565560_23771,11.998,2016-12-09 12:56:10,Scarf - taupe/white/rose,12.99,6.99,94.99,1674599,2019-06-13,2,Scarf,taupe/white/rose
28.99,0,2,Spherecords Curvy,50932237,Men's Accessories,ZO0580605806,124.99,0.0,72.85,sold_product_588917_13672,11.998,2016-12-03 01:46:34,Vest - Forest Green,21.99,134.99,34.99,37117906,2019-06-13,3,Vest,Forest Green
1079.98,0,1,Gnomehouse,6896406,Women's Shoes,ZO0313003130,109.99,11.998,259.2,sold_product_730725_17276,0.0,2016-12-12 23:58:34,Bomber Jacket - bordeaux,41.99,89.99,49.99,1029525,2019-06-13,2,Bomber Jacket,bordeaux
41.99,20,2,Pyramidustries,47316147,Women's Accessories,ZO0289202892,174.99,14.998,14.49,sold_product_562094_20011,12.998,2016-12-23 13:06:14,Jumper - mottled grey/camel/khaki,199.99,13.99,124.99,14180262,2019-06-12,2,Jumper,mottled grey/camel/khaki
13.99,0,2,Elitelligence,54541787,Men's Clothing,ZO0638806388,45.99,0.0,4.07,sold_product_573529_25014,0.0,2016-12-23 10:55:12,Casual lace-ups - cement,26.99,49.99,89.99,33001287,2019-06-12,2,Casual lace-ups,cement
33.99,0,2,Low Tide Media,2819467,Women's Shoes,ZO0620506205,19.99,14.998,27.5,sold_product_731352_13837,14.998,2016-12-09 22:40:48,Base layer - khaki,17.99,54.99,119.99,34370378,2019-06-12,2,Base layer,khaki
11.99,0,1,Spherecords Maternity,6580047,Women's Accessories,ZO0417804178,69.99,11.998,19.6,sold_product_583605_1868,12.998,2016-12-25 15:08:38,Print T-shirt - light grey,99.99,9.99,139.99,24003289,2019-06-12,2,Print T-shirt,light grey
104.99,20,1,Primemaster,32056116,Women's Shoes,ZO0045000450,134.99,0.0,72.79,sold_product_580182_13810,0.0,2016-12-04 01:35:02,Light jacket - khaki,36.99,11.99,144.99,24751546,2019-06-12,3,Light jacket,khaki
15.0,0,1,Pyramidustries,31652319,Women's Clothing,ZO0668206682,209.99,11.998,4.95,sold_product_556465_23818,11.998,2016-12-03 14:13:55,Sweatshirt - navy blazer,23.99,99.99,18.99,34654144,2019-06-12,2,Sweatshirt,navy blazer
33.99,0,2,Tigress Enterprises,33889257,Men's Clothing,ZO0443104431,114.99,14.998,13.34,sold_product_571257_20578,12.998,2016-12-07 10:52:19,Ankle boots - black glitter,18.99,32.99,5.99,13998179,2019-06-12,2,Ankle boots,black glitter
31.99,20,1,Karmanite,6420682,Women's Shoes,ZO0028700287,45.99,0.0,13.25,sold_product_567623_14283,14.998,2016-12-19 21:57:36,Shirt - beige,114.99,18.99,199.99,43688311,2019-06-12,3,Shirt,beige
8.99,20,1,Tigress Enterprises MAMA,51612159,Men's Shoes,ZO0169401694,41.99,14.998,66.15,sold_product_552475_15875,0.0,2016-12-23 06:30:14,Belt - cognac,27.99,41.99,22.99,12391091,2019-06-12,2,Belt,cognac
74.99,20,2,Pyramidustries active,48228969,Men's Accessories,ZO0164901649,35.99,0.0,22.43,sold_product_557070_8236,11.998,2016-12-27 02:26:53,Snood - offwhite/red/black,26.99,30.99,6.99,14834867,2019-06-12,5,Snood,offwhite/red/black
54.99,0,2,Crystal Lighting,36488564,Men's Clothing,ZO0680506805,27.99,14.998,18.01,sold_product_552475_11834,11.998,2016-12-18 01:29:17,Hat - navy multicolor,15.99,104.99,134.99,43081392,2019-06-12,4,Hat,navy multicolor
154.99,20,1,Karmanite,38304002,Men's Shoes,ZO0243202432,189.99,11.998,25.3,sold_product_564479_6603,14.998,2016-12-12 11:38:24,Cardigan - light grey,20.99,31.99,149.99,27203582,2019-06-12,2,Cardigan,light grey
31.99,0,2,Gnomehouse mom,7045515,Women's Accessories,ZO0703307033,119.99,14.998,10.49,sold_product_723262_13107,0.0,2016-12-05 17:34:05,Neutral running shoes - black/white,119.99,209.99,134.99,6443095,2019-06-12,2,Neutral running shoes,black/white
139.99,20,2,Champion Arts,33654201,Women's Clothing,ZO0605906059,149.99,14.998,3.63,sold_product_557721_12117,12.998,2016-12-11 18:31:41,Lace-ups - Silver,184.99,114.99,25.99,2233048,2019-06-12,2,Lace-ups,Silver
5.99,0,1,Pyramidustries active,38526151,Men's Shoes,ZO0602106021,8.99,11.998,60.94,sold_product_567654_1312,0.0,2016-12-31 05:28:19,Hoodie - mottled grey,27.99,50.0,539.99,26974325,2019-06-12,2,Hoodie,mottled grey
43.99,0,2,Elitelligence,48230741,Men's Shoes,ZO0189601896,50.0,11.998,5.52,sold_product_552556_2124,12.998,2016-12-29 03:18:43,Vibrant Patterned Shirt,44.99,64.99,28.99,14929441,2019-06-12,2,Vibrant Patterned Shirt,
18.0,20,1,Karmanite,46169039,Men's Shoes,ZO0432704327,23.99,14.998,18.9,sold_product_568865_15772,11.998,2016-12-15 02:22:34,Trainers - brown,46.99,15.99,99.99,12291237,2019-06-13,2,Trainers,brown
36.99,0,1,Gnomehouse,6636801,Women's Clothing,ZO0216202162,20.99,12.998,22.87,sold_product_576645_11078,14.998,2016-12-21 13:06:14,Classic coat - Pale Violet Red,89.99,159.99,119.99,1209420,2019-06-12,2,Classic coat,Pale Violet Red
154.99,20,1,Spritechnologies,36829133,Women's Clothing,ZO0134001340,154.99,11.998,9.66,sold_product_718838_12776,12.998,2016-12-22 17:36:58,Tights - mid grey,32.95,109.99,33.99,14773924,2019-06-12,2,Tights,mid grey
13.99,0,2,Spherecords Maternity,52515274,Men's Clothing,ZO0294802948,16.99,12.998,16.45,sold_product_559807_24961,11.998,2016-12-27 19:53:46,Vest - white/grey,33.99,119.99,18.0,25479094,2019-06-12,2,Vest,white/grey
14.99,0,2,Primemaster,1069457,Men's Accessories,ZO0316403164,10.99,12.998,64.4,sold_product_557661_16450,14.998,2016-12-14 23:02:24,Snood - offwhite/red/black,47.992,31.99,199.99,43929092,2019-06-12,2,Snood,offwhite/red/black
199.99,20,1,Elitelligence,40527459,Women's Shoes,ZO0378303783,9.99,11.998,17.81,sold_product_726066_14560,12.998,2016-12-12 13:48:00,Boots - natural,22.99,74.99,84.99,4716450,2019-06-12,2,Boots,natural
149.99,20,2,Oceanavigations,7131978,Women's Clothing,ZO0057000570,32.95,14.998,68.6,sold_product_565985_22376,14.998,2016-12-20 03:00:00,Zantos - Wash bag - black,59.99,1079.98,46.99,29590510,2019-06-12,3,Zantos,Wash bag - black
149.99,20,2,Oceanavigations,7131978,Women's Clothing,ZO0057000570,32.95,14.998,68.6,sold_product_565985_22376,14.998,2016-12-20 03:00:00,Zantos - Wash bag - black,59.99,1079.98,46.99,10017706,2019-05-28,2,Zantos,Wash bag - black
8.99,0,1,Low Tide Media,53648900,Men's Clothing,ZO0664606646,74.99,12.998,17.39,sold_product_578879_17872,14.998,2016-12-06 04:33:36,High heeled ankle boots - dark brown,31.99,6.99,174.99,29869248,2019-06-12,2,High heeled ankle boots,dark brown
31.99,20,2,Microlutions,48730760,Women's Clothing,ZO0023100231,154.99,11.998,9.6,sold_product_558623_15204,11.998,2016-12-14 10:20:38,Jumper - dark grey multicolor,109.99,17.99,15.99,39627532,2019-06-12,2,Jumper,dark grey multicolor
31.99,20,2,Tigress Enterprises MAMA,49388757,Men's Shoes,ZO0048000480,69.99,12.998,53.99,sold_product_713950_23872,11.998,2016-12-28 15:36:00,Wallet - brandy,154.99,8.99,18.0,13003083,2019-06-12,2,Wallet,brandy
149.99,0,1,Spritechnologies,33113186,Women's Shoes,ZO0018100181,174.99,0.0,31.79,sold_product_551820_24120,0.0,2016-12-08 14:00:58,Hoodie - light grey multicolor,32.99,64.99,164.99,3614789,2019-06-12,2,Hoodie,light grey multicolor
26.99,20,2,Oceanavigations,48177436,Women's Clothing,ZO0417904179,8.99,14.998,6.86,sold_product_551695_17252,11.998,2016-12-27 05:44:10,Suit jacket - khaki,18.0,37.99,34.0,41144624,2019-06-11,2,Suit jacket,khaki
189.99,0,2,Gnomehouse mom,43532175,Men's Accessories,ZO0277502775,69.99,11.998,13.92,sold_product_559009_12110,12.998,2016-12-12 11:03:50,Cardigan - white/blue/khaki,7.99,104.99,21.99,3015812,2019-06-11,2,Cardigan,white/blue/khaki
